Date,Time_Start,Time_End,Location,Elephant_ID,Behavior,Duration,Food_Type,Heart_Rate,Weather_Condition,Is_Sleeping
08-01-2024,09:15,11:25,In lake,E019,Sleeping,4.7,No,108,Cloudy,Yes
08-01-2024,11:29,23:18,Grassland,E002,Sleeping,3,No,116,Cloudy,Yes
08-01-2024,02:50,13:04,Forest Area,E009,Eating,15.7,Yes,90,Windy,No
08-01-2024,00:49,10:32,Grassland,E001,Sleeping,4.7,No,99,Cloudy,Yes
08-01-2024,12:17,15:48,Forest Edge,E004,Angry,1.4,No,131,Rain,No
08-01-2024,00:03,17:39,Grassland,E023,Eating,17.6,Yes,103,Windy,No
08-01-2024,11:46,13:55,In lake,E023,Angry,1.4,No,132,Cloudy,No
08-01-2024,10:29,15:36,Grassland,E024,Eating,16.8,Yes,101,Cloudy,No
08-01-2024,15:15,23:45,Grassland,E017,Sleeping,4.2,No,91,Windy,Yes
08-01-2024,00:14,11:55,Forest Edge,E007,Sleeping,3.9,No,116,Windy,Yes
08-01-2024,17:46,21:07,Forest Edge,E014,Sleeping,5.8,No,100,Cloudy,Yes
08-01-2024,06:55,08:42,near lake,E002,Eating,15.6,Yes,105,Clear,No
08-01-2024,06:58,19:08,Grassland,E003,Angry,1.5,No,129,Windy,No
08-01-2024,02:23,17:58,Forest Edge,E002,Sleeping,5.5,No,90,Clear,Yes
08-01-2024,11:34,14:24,near lake,E024,Eating,15.9,Yes,105,Cloudy,No
08-01-2024,05:34,19:21,Forest Edge,E009,Angry,1.5,No,146,Rain,No
08-01-2024,10:37,15:46,Forest Edge,E009,Angry,1.8,No,124,Rain,No
08-01-2024,05:10,16:07,Forest Area,E008,Angry,1.6,No,140,Windy,No
08-01-2024,00:43,06:15,Forest Area,E008,Angry,1.8,No,133,Rain,No
08-01-2024,07:17,19:24,In lake,E013,Eating,17,Yes,90,Rain,No
08-01-2024,16:41,17:08,Grassland,E023,Sleeping,2.9,No,128,Clear,Yes
08-01-2024,11:28,23:37,Grassland,E020,Sleeping,4.2,No,98,Clear,Yes
08-01-2024,07:28,11:59,Grassland,E014,Sleeping,5,No,110,Rain,Yes
08-01-2024,15:23,20:22,Forest Area,E013,Eating,16.5,Yes,105,Rain,No
08-01-2024,01:12,03:42,Forest Area,E029,Angry,1.8,No,131,Cloudy,No
08-01-2024,07:16,21:49,near lake,E026,Eating,14.2,Yes,97,Windy,No
08-01-2024,18:02,19:25,In lake,E022,Eating,14.3,Yes,98,Cloudy,No
08-01-2024,12:28,14:25,In lake,E023,Angry,1.9,No,145,Cloudy,No
08-01-2024,11:42,18:12,Grassland,E022,Angry,1.6,No,145,Windy,No
08-01-2024,08:57,19:28,Forest Area,E009,Angry,1.4,No,144,Windy,No
08-01-2024,03:41,20:22,near lake,E028,Sleeping,3.6,No,107,Cloudy,Yes
09-01-2024,00:00,10:55,In lake,E001,Sleeping,4.8,No,103,Clear,Yes
09-01-2024,01:06,20:38,Forest Area,E014,Sleeping,4.6,No,110,Cloudy,Yes
09-01-2024,11:54,14:47,In lake,E005,Sleeping,3.2,No,97,Windy,Yes
09-01-2024,00:54,02:54,Grassland,E022,Angry,1.8,No,150,Windy,No
09-01-2024,01:09,15:38,near lake,E026,Sleeping,4.6,No,127,Rain,Yes
09-01-2024,03:50,06:49,Forest Edge,E005,Sleeping,5,No,125,Clear,Yes
09-01-2024,10:30,18:27,Forest Edge,E006,Sleeping,5.8,No,114,Cloudy,Yes
09-01-2024,16:13,20:22,Forest Edge,E009,Sleeping,4.2,No,112,Windy,Yes
09-01-2024,09:18,10:07,Forest Area,E010,Sleeping,3.6,No,117,Clear,Yes
09-01-2024,07:36,19:12,near lake,E002,Sleeping,4.1,No,94,Windy,Yes
09-01-2024,11:46,16:27,In lake,E025,Sleeping,4.2,No,92,Cloudy,Yes
09-01-2024,06:36,10:59,near lake,E008,Angry,1.3,No,135,Cloudy,No
09-01-2024,06:58,22:33,In lake,E011,Eating,14.7,Yes,91,Cloudy,No
09-01-2024,01:44,06:23,Grassland,E003,Angry,1.7,No,125,Windy,No
09-01-2024,01:17,06:58,In lake,E012,Eating,16.7,Yes,94,Windy,No
09-01-2024,02:13,19:49,In lake,E007,Angry,1.4,No,127,Cloudy,No
09-01-2024,03:10,10:31,Grassland,E028,Eating,17.2,Yes,94,Windy,No
09-01-2024,07:24,23:40,near lake,E007,Sleeping,4.3,No,93,Cloudy,Yes
09-01-2024,04:16,15:20,near lake,E018,Eating,15.5,Yes,110,Clear,No
09-01-2024,13:49,14:24,Forest Edge,E004,Sleeping,3.3,No,106,Windy,Yes
09-01-2024,16:03,23:38,near lake,E011,Eating,17.5,Yes,96,Cloudy,No
09-01-2024,00:08,18:29,In lake,E022,Sleeping,4.7,No,93,Windy,Yes
09-01-2024,02:30,06:20,Forest Area,E024,Sleeping,3.7,No,109,Rain,Yes
09-01-2024,19:47,22:46,Forest Edge,E005,Angry,1.9,No,140,Clear,No
09-01-2024,13:11,16:00,Forest Edge,E022,Sleeping,2.8,No,125,Windy,Yes
09-01-2024,01:26,19:23,In lake,E008,Sleeping,5.6,No,101,Windy,Yes
09-01-2024,04:20,07:42,Grassland,E022,Eating,14.7,Yes,107,Clear,No
09-01-2024,04:41,13:23,Forest Area,E027,Angry,1.1,No,120,Cloudy,No
09-01-2024,09:01,22:34,near lake,E024,Angry,1.2,No,121,Windy,No
09-01-2024,06:10,18:25,Grassland,E022,Sleeping,5.3,No,109,Cloudy,Yes
09-01-2024,04:22,05:22,Forest Edge,E010,Sleeping,2.5,No,97,Cloudy,Yes
09-01-2024,04:56,05:46,Grassland,E022,Sleeping,2.2,No,93,Clear,Yes
09-01-2024,16:39,22:41,near lake,E014,Angry,1.7,No,149,Clear,No
09-01-2024,17:39,22:20,near lake,E026,Angry,1.3,No,131,Clear,No
09-01-2024,00:30,00:41,Forest Edge,E025,Eating,15.5,Yes,82,Cloudy,No
09-01-2024,01:47,05:25,Forest Area,E017,Angry,1.4,No,130,Clear,No
09-01-2024,04:42,22:20,Forest Edge,E012,Angry,1.8,No,129,Clear,No
09-01-2024,01:26,20:02,Forest Area,E018,Sleeping,3.1,No,90,Windy,Yes
09-01-2024,13:31,21:49,near lake,E003,Angry,1.3,No,134,Clear,No
09-01-2024,07:22,10:45,Forest Edge,E004,Eating,14.8,Yes,93,Windy,No
09-01-2024,05:39,07:07,Grassland,E027,Angry,1.4,No,138,Cloudy,No
09-01-2024,07:25,09:53,Forest Edge,E007,Angry,1.2,No,133,Cloudy,No
09-01-2024,14:57,18:36,near lake,E003,Angry,1.8,No,138,Windy,No
10-01-2024,03:42,04:14,Forest Edge,E015,Eating,16.9,Yes,106,Clear,No
10-01-2024,01:25,08:00,Forest Edge,E018,Angry,1.1,No,125,Cloudy,No
10-01-2024,01:57,02:01,In lake,E007,Angry,1.4,No,138,Clear,No
10-01-2024,04:59,06:14,Forest Edge,E025,Sleeping,3.6,No,118,Rain,Yes
10-01-2024,06:04,11:51,In lake,E022,Sleeping,6,No,117,Clear,Yes
10-01-2024,13:12,21:38,In lake,E015,Sleeping,5,No,99,Cloudy,Yes
10-01-2024,09:28,19:36,Forest Area,E022,Angry,1.2,No,147,Windy,No
10-01-2024,11:29,11:55,near lake,E006,Eating,15.5,Yes,109,Windy,No
10-01-2024,06:08,18:22,Grassland,E001,Eating,17.7,Yes,98,Clear,No
10-01-2024,01:51,07:36,Forest Edge,E024,Sleeping,2,No,104,Clear,Yes
10-01-2024,00:51,08:20,Forest Area,E002,Eating,16,Yes,99,Windy,No
10-01-2024,13:55,20:26,In lake,E010,Eating,15.5,Yes,110,Cloudy,No
10-01-2024,10:40,17:48,Forest Area,E029,Sleeping,2.7,No,127,Clear,Yes
10-01-2024,03:16,13:18,In lake,E009,Angry,1.8,No,123,Windy,No
10-01-2024,07:07,23:24,Forest Edge,E004,Eating,16.5,Yes,83,Rain,No
10-01-2024,02:29,20:35,Grassland,E025,Eating,16,Yes,90,Rain,No
10-01-2024,02:14,04:36,In lake,E017,Eating,17,Yes,92,Cloudy,No
10-01-2024,14:14,19:59,Forest Edge,E006,Sleeping,4.2,No,93,Windy,Yes
10-01-2024,06:54,23:04,near lake,E027,Angry,1.3,No,128,Rain,No
10-01-2024,06:52,22:34,Forest Edge,E018,Sleeping,5.7,No,129,Clear,Yes
10-01-2024,03:31,16:15,In lake,E010,Eating,17.8,Yes,95,Rain,No
10-01-2024,21:31,21:34,Grassland,E011,Angry,2,No,135,Windy,No
10-01-2024,10:47,20:26,Forest Area,E024,Sleeping,2.3,No,108,Windy,Yes
10-01-2024,05:34,17:26,Forest Area,E016,Sleeping,3.1,No,116,Rain,Yes
10-01-2024,01:29,10:48,Forest Edge,E020,Sleeping,3.8,No,116,Windy,Yes
10-01-2024,11:45,21:23,Forest Edge,E011,Eating,15,Yes,96,Clear,No
10-01-2024,09:31,21:22,Grassland,E005,Angry,1.7,No,121,Windy,No
10-01-2024,00:55,01:35,Grassland,E026,Sleeping,4.8,No,127,Clear,Yes
10-01-2024,00:59,05:34,Forest Area,E010,Sleeping,6,No,122,Rain,Yes
10-01-2024,13:57,17:01,near lake,E020,Angry,1.1,No,144,Cloudy,No
10-01-2024,11:33,22:12,Forest Area,E020,Sleeping,4,No,95,Windy,Yes
10-01-2024,09:59,13:40,Forest Edge,E028,Eating,17.6,Yes,96,Cloudy,No
10-01-2024,20:48,20:59,In lake,E011,Angry,1.6,No,134,Clear,No
10-01-2024,17:30,23:11,near lake,E001,Sleeping,5,No,111,Clear,Yes
10-01-2024,06:24,08:51,In lake,E022,Sleeping,4.3,No,106,Rain,Yes
10-01-2024,17:37,22:46,Forest Area,E021,Eating,15.7,Yes,93,Rain,No
10-01-2024,08:49,13:02,Forest Area,E028,Eating,17,Yes,107,Clear,No
10-01-2024,06:56,12:33,Grassland,E021,Eating,14.4,Yes,81,Cloudy,No
10-01-2024,15:13,16:28,Forest Area,E023,Sleeping,4.7,No,90,Windy,Yes
11-01-2024,13:02,14:26,Grassland,E005,Sleeping,3,No,90,Rain,Yes
11-01-2024,02:58,08:01,In lake,E025,Angry,1.7,No,124,Clear,No
11-01-2024,14:11,20:37,Forest Edge,E009,Angry,1.4,No,135,Rain,No
11-01-2024,08:25,09:54,In lake,E008,Angry,1.1,No,148,Cloudy,No
11-01-2024,07:38,10:38,Forest Area,E026,Eating,14.6,Yes,91,Cloudy,No
11-01-2024,03:58,17:42,Grassland,E016,Angry,1.9,No,124,Cloudy,No
11-01-2024,08:19,12:02,Forest Area,E023,Angry,1.7,No,141,Clear,No
11-01-2024,06:34,08:35,near lake,E021,Angry,1.3,No,146,Clear,No
11-01-2024,11:49,16:11,Forest Area,E017,Angry,1.1,No,125,Windy,No
11-01-2024,05:50,12:24,Grassland,E029,Angry,1.4,No,146,Rain,No
11-01-2024,00:27,23:43,Forest Edge,E015,Angry,1.8,No,135,Rain,No
11-01-2024,16:30,22:10,near lake,E006,Angry,1.3,No,144,Clear,No
11-01-2024,12:06,13:42,Forest Area,E022,Eating,14.6,Yes,91,Windy,No
11-01-2024,11:47,20:03,In lake,E022,Angry,1.1,No,123,Windy,No
11-01-2024,11:43,19:00,Forest Area,E003,Sleeping,2.2,No,115,Cloudy,Yes
11-01-2024,03:53,10:09,In lake,E008,Angry,1.6,No,134,Clear,No
11-01-2024,16:28,18:38,Forest Edge,E013,Angry,1.1,No,123,Clear,No
11-01-2024,03:22,05:06,near lake,E001,Angry,1.5,No,135,Cloudy,No
11-01-2024,09:55,18:25,Forest Area,E020,Angry,1.5,No,122,Rain,No
11-01-2024,02:13,20:53,Forest Edge,E001,Sleeping,3,No,120,Rain,Yes
11-01-2024,04:47,21:28,Grassland,E014,Angry,1.2,No,127,Clear,No
11-01-2024,03:07,11:34,In lake,E020,Angry,1.9,No,136,Clear,No
11-01-2024,15:21,21:54,Forest Edge,E022,Sleeping,5.8,No,129,Rain,Yes
11-01-2024,11:27,18:31,Grassland,E017,Angry,1.7,No,146,Cloudy,No
11-01-2024,05:01,13:43,Forest Area,E015,Angry,1.2,No,142,Cloudy,No
11-01-2024,09:01,15:50,near lake,E027,Sleeping,4.2,No,125,Clear,Yes
11-01-2024,12:28,12:40,Forest Area,E021,Eating,15.3,Yes,106,Rain,No
11-01-2024,03:46,08:10,Grassland,E025,Eating,14.2,Yes,86,Clear,No
11-01-2024,05:23,15:18,In lake,E026,Eating,16.7,Yes,80,Cloudy,No
11-01-2024,01:34,03:56,Forest Area,E024,Eating,14.7,Yes,108,Cloudy,No
11-01-2024,17:08,17:13,near lake,E028,Sleeping,2.1,No,116,Windy,Yes
11-01-2024,00:48,00:56,Forest Area,E014,Sleeping,3.7,No,117,Windy,Yes
11-01-2024,09:07,11:16,Grassland,E014,Eating,15.3,Yes,97,Windy,No
11-01-2024,01:36,23:00,Forest Edge,E014,Sleeping,4.7,No,90,Windy,Yes
11-01-2024,17:17,20:18,In lake,E001,Eating,15.4,Yes,87,Rain,No
11-01-2024,05:40,10:23,Grassland,E021,Eating,14,Yes,92,Clear,No
11-01-2024,05:26,17:24,Forest Area,E015,Sleeping,4.2,No,95,Cloudy,Yes
11-01-2024,05:40,10:33,near lake,E003,Sleeping,3.5,No,112,Rain,Yes
11-01-2024,14:23,17:30,In lake,E024,Eating,17.1,Yes,106,Cloudy,No
11-01-2024,11:36,11:41,Forest Edge,E029,Angry,1.2,No,150,Clear,No
11-01-2024,05:41,19:15,Grassland,E011,Sleeping,5.5,No,110,Rain,Yes
11-01-2024,16:35,18:17,Forest Area,E011,Eating,16,Yes,88,Rain,No
11-01-2024,11:56,17:35,Forest Area,E003,Angry,1.8,No,149,Cloudy,No
11-01-2024,08:11,20:46,In lake,E021,Eating,16.6,Yes,98,Clear,No
11-01-2024,05:37,06:10,In lake,E017,Angry,1.8,No,132,Windy,No
11-01-2024,10:45,17:29,In lake,E006,Eating,15,Yes,98,Clear,No
11-01-2024,06:38,13:56,near lake,E024,Eating,17.7,Yes,80,Windy,No
11-01-2024,17:21,18:19,Forest Edge,E012,Sleeping,4.9,No,94,Cloudy,Yes
11-01-2024,01:02,10:58,Grassland,E016,Sleeping,5.1,No,97,Windy,Yes
12-01-2024,11:55,18:46,near lake,E015,Angry,1.7,No,135,Windy,No
12-01-2024,15:27,17:15,In lake,E013,Sleeping,2.7,No,112,Windy,Yes
12-01-2024,14:26,17:06,Forest Area,E017,Sleeping,4.5,No,116,Rain,Yes
12-01-2024,15:08,17:06,Forest Edge,E016,Eating,17.3,Yes,105,Cloudy,No
12-01-2024,03:47,19:35,Grassland,E028,Eating,17.5,Yes,81,Windy,No
12-01-2024,09:58,20:29,Forest Edge,E004,Sleeping,3.6,No,106,Windy,Yes
12-01-2024,03:47,22:44,Grassland,E021,Eating,17.1,Yes,100,Rain,No
12-01-2024,02:47,12:40,Forest Edge,E027,Eating,17.7,Yes,109,Clear,No
12-01-2024,00:23,07:06,In lake,E017,Eating,16.7,Yes,88,Rain,No
12-01-2024,07:51,10:03,near lake,E022,Sleeping,2.7,No,121,Clear,Yes
12-01-2024,09:11,13:04,In lake,E016,Eating,17.2,Yes,85,Cloudy,No
12-01-2024,10:41,23:05,Grassland,E022,Angry,1.1,No,144,Cloudy,No
12-01-2024,07:36,14:51,Forest Area,E007,Sleeping,3.1,No,93,Cloudy,Yes
12-01-2024,10:50,17:14,In lake,E001,Eating,14,Yes,107,Clear,No
12-01-2024,00:32,14:55,In lake,E017,Sleeping,3.6,No,100,Rain,Yes
12-01-2024,01:27,22:04,Grassland,E014,Angry,1.8,No,138,Windy,No
12-01-2024,06:20,16:28,Forest Edge,E016,Sleeping,4.5,No,95,Rain,Yes
12-01-2024,20:50,21:06,In lake,E014,Sleeping,4.9,No,110,Cloudy,Yes
12-01-2024,16:56,17:48,Grassland,E003,Sleeping,3.4,No,94,Clear,Yes
12-01-2024,06:28,18:17,Forest Area,E011,Sleeping,3.7,No,106,Clear,Yes
12-01-2024,17:16,21:01,In lake,E009,Angry,1.4,No,143,Rain,No
12-01-2024,05:30,16:33,In lake,E020,Eating,15.2,Yes,84,Rain,No
12-01-2024,01:23,20:36,near lake,E021,Sleeping,5.3,No,115,Cloudy,Yes
12-01-2024,02:47,17:09,Grassland,E022,Eating,14.2,Yes,93,Clear,No
12-01-2024,07:52,15:52,near lake,E023,Angry,1,No,132,Clear,No
12-01-2024,03:51,11:59,Grassland,E023,Sleeping,2,No,120,Clear,Yes
12-01-2024,03:14,17:32,In lake,E005,Angry,1.8,No,142,Windy,No
12-01-2024,09:29,15:33,Forest Edge,E010,Angry,1.7,No,127,Windy,No
12-01-2024,00:09,17:43,Forest Edge,E014,Eating,17.2,Yes,84,Clear,No
12-01-2024,05:16,17:30,In lake,E025,Angry,1.6,No,149,Cloudy,No
12-01-2024,00:08,10:16,Grassland,E014,Eating,15,Yes,94,Clear,No
12-01-2024,14:46,20:15,Forest Area,E001,Angry,1.5,No,139,Windy,No
12-01-2024,09:40,20:55,Forest Edge,E001,Angry,1.8,No,130,Clear,No
12-01-2024,14:41,16:22,Grassland,E026,Angry,1.9,No,132,Clear,No
12-01-2024,05:29,07:08,near lake,E022,Angry,1.6,No,142,Cloudy,No
12-01-2024,08:32,19:34,Grassland,E016,Eating,16,Yes,81,Clear,No
12-01-2024,01:07,04:41,Forest Area,E025,Sleeping,3,No,118,Clear,Yes
12-01-2024,07:42,18:21,Forest Edge,E010,Sleeping,5.7,No,91,Clear,Yes
12-01-2024,08:43,21:51,In lake,E014,Sleeping,3.3,No,122,Clear,Yes
12-01-2024,06:08,18:08,Grassland,E013,Eating,14.2,Yes,92,Clear,No
12-01-2024,01:45,04:28,near lake,E023,Sleeping,2.6,No,111,Clear,Yes
12-01-2024,14:50,15:38,near lake,E023,Eating,15.1,Yes,99,Clear,No
12-01-2024,04:21,10:39,In lake,E008,Eating,15.4,Yes,91,Clear,No
12-01-2024,11:04,12:22,near lake,E026,Angry,1.8,No,131,Clear,No
12-01-2024,11:00,23:13,In lake,E019,Angry,1.8,No,130,Cloudy,No
12-01-2024,08:20,09:18,Forest Edge,E005,Eating,14.4,Yes,95,Clear,No
12-01-2024,05:25,07:34,Grassland,E006,Angry,1.8,No,131,Clear,No
12-01-2024,02:04,15:04,In lake,E015,Angry,1.1,No,125,Windy,No
12-01-2024,04:42,10:09,Forest Area,E025,Sleeping,4.1,No,100,Clear,Yes
13-01-2024,17:53,22:30,In lake,E015,Eating,15.2,Yes,100,Clear,No
13-01-2024,16:29,19:54,Forest Edge,E006,Eating,15.1,Yes,99,Windy,No
13-01-2024,01:30,06:46,near lake,E005,Eating,15.3,Yes,87,Cloudy,No
13-01-2024,07:21,10:05,In lake,E029,Angry,1.2,No,144,Clear,No
13-01-2024,10:53,17:07,near lake,E001,Angry,1.9,No,125,Cloudy,No
13-01-2024,13:52,14:31,Grassland,E027,Angry,1.8,No,144,Windy,No
13-01-2024,15:32,15:54,near lake,E018,Sleeping,4.3,No,113,Windy,Yes
13-01-2024,03:53,20:12,near lake,E024,Sleeping,4.1,No,125,Cloudy,Yes
13-01-2024,04:13,08:41,Forest Area,E014,Eating,17,Yes,87,Windy,No
13-01-2024,06:46,18:42,In lake,E015,Eating,17.3,Yes,82,Rain,No
13-01-2024,11:01,14:42,Forest Edge,E028,Sleeping,3.5,No,108,Cloudy,Yes
13-01-2024,01:31,20:46,Forest Area,E004,Angry,1.1,No,133,Clear,No
13-01-2024,00:35,15:55,Grassland,E018,Angry,1.4,No,128,Clear,No
13-01-2024,01:07,09:00,In lake,E014,Sleeping,3.2,No,120,Windy,Yes
13-01-2024,14:10,16:31,In lake,E027,Eating,17.6,Yes,91,Rain,No
13-01-2024,09:32,21:54,In lake,E029,Angry,1.8,No,136,Cloudy,No
13-01-2024,11:33,11:50,near lake,E003,Angry,1.8,No,144,Clear,No
13-01-2024,08:06,12:47,near lake,E020,Eating,14,Yes,99,Rain,No
13-01-2024,11:49,21:40,Grassland,E008,Angry,1.1,No,130,Rain,No
13-01-2024,08:46,17:25,Grassland,E015,Angry,1.9,No,134,Clear,No
13-01-2024,19:46,22:13,near lake,E020,Sleeping,2,No,127,Windy,Yes
13-01-2024,03:57,08:30,Forest Edge,E017,Angry,1.6,No,139,Windy,No
13-01-2024,05:49,05:50,In lake,E023,Eating,17.3,Yes,92,Windy,No
13-01-2024,11:54,22:59,near lake,E017,Eating,15.1,Yes,98,Clear,No
13-01-2024,03:12,19:53,Forest Area,E010,Eating,17.1,Yes,98,Rain,No
13-01-2024,19:43,20:09,Forest Edge,E020,Eating,15.1,Yes,95,Windy,No
13-01-2024,12:19,19:02,near lake,E027,Sleeping,2.6,No,99,Cloudy,Yes
13-01-2024,15:36,20:34,near lake,E015,Angry,1.3,No,148,Rain,No
13-01-2024,15:21,16:19,Grassland,E022,Sleeping,2.1,No,122,Clear,Yes
13-01-2024,08:37,22:07,In lake,E006,Angry,1,No,123,Windy,No
13-01-2024,16:32,17:58,Forest Edge,E024,Angry,1.6,No,120,Rain,No
13-01-2024,02:05,08:31,In lake,E009,Eating,14.4,Yes,81,Cloudy,No
13-01-2024,02:40,04:07,In lake,E018,Eating,14.5,Yes,102,Rain,No
13-01-2024,04:17,06:26,Forest Area,E017,Sleeping,2,No,119,Windy,Yes
13-01-2024,03:37,06:27,In lake,E019,Angry,1.6,No,140,Cloudy,No
13-01-2024,19:51,22:10,Forest Edge,E027,Eating,17.3,Yes,105,Clear,No
13-01-2024,07:35,15:01,Grassland,E013,Angry,1.9,No,123,Rain,No
13-01-2024,16:01,23:27,Forest Area,E025,Angry,1.2,No,122,Cloudy,No
13-01-2024,06:59,17:22,In lake,E004,Eating,17.3,Yes,85,Clear,No
13-01-2024,13:58,20:10,Forest Edge,E026,Eating,14.2,Yes,109,Windy,No
13-01-2024,08:06,13:56,Forest Area,E021,Eating,15.3,Yes,95,Rain,No
14-01-2024,10:22,12:35,near lake,E018,Angry,2,No,146,Clear,No
14-01-2024,05:22,06:10,near lake,E023,Angry,1.1,No,125,Cloudy,No
14-01-2024,13:09,19:45,Forest Area,E006,Sleeping,4,No,97,Clear,Yes
14-01-2024,16:33,23:06,Forest Area,E007,Eating,14.1,Yes,81,Windy,No
14-01-2024,10:02,13:44,Forest Area,E018,Angry,1.6,No,142,Rain,No
14-01-2024,12:05,12:33,Grassland,E014,Angry,1.2,No,135,Rain,No
14-01-2024,01:56,02:53,In lake,E008,Eating,14.1,Yes,109,Rain,No
14-01-2024,02:38,12:45,Forest Edge,E022,Eating,16.3,Yes,105,Clear,No
14-01-2024,14:00,23:14,In lake,E010,Eating,15.5,Yes,90,Rain,No
14-01-2024,02:46,19:34,Forest Edge,E021,Sleeping,5.3,No,128,Clear,Yes
14-01-2024,13:25,15:35,near lake,E019,Sleeping,5.4,No,125,Rain,Yes
14-01-2024,01:29,05:16,Grassland,E009,Sleeping,3.9,No,102,Rain,Yes
14-01-2024,14:28,23:25,Forest Edge,E018,Eating,15.2,Yes,102,Clear,No
14-01-2024,03:40,16:09,Forest Edge,E007,Eating,16.1,Yes,93,Clear,No
14-01-2024,05:34,07:01,Forest Edge,E007,Angry,1,No,127,Rain,No
14-01-2024,00:36,18:24,In lake,E014,Eating,15.4,Yes,100,Rain,No
14-01-2024,09:39,10:22,In lake,E003,Sleeping,5.2,No,128,Rain,Yes
14-01-2024,02:52,08:43,Grassland,E003,Angry,1.5,No,126,Cloudy,No
14-01-2024,04:10,21:49,In lake,E004,Eating,14.9,Yes,91,Windy,No
14-01-2024,00:43,18:25,In lake,E004,Angry,1.3,No,137,Rain,No
14-01-2024,02:50,22:29,Forest Edge,E012,Eating,17.2,Yes,82,Cloudy,No
14-01-2024,10:16,13:56,Forest Area,E006,Angry,1.3,No,130,Rain,No
14-01-2024,19:01,21:01,In lake,E006,Angry,1.4,No,140,Rain,No
14-01-2024,07:58,11:30,Grassland,E015,Eating,14.4,Yes,103,Windy,No
14-01-2024,12:09,19:28,Forest Edge,E011,Sleeping,5.2,No,98,Windy,Yes
14-01-2024,01:33,09:39,Grassland,E016,Eating,14.3,Yes,96,Clear,No
14-01-2024,15:01,21:35,In lake,E024,Eating,17.1,Yes,95,Clear,No
14-01-2024,02:55,14:44,Forest Area,E010,Sleeping,3.5,No,94,Cloudy,Yes
14-01-2024,12:12,22:07,near lake,E023,Angry,1.5,No,128,Clear,No
14-01-2024,10:51,19:43,In lake,E012,Angry,1.6,No,140,Clear,No
14-01-2024,18:06,23:56,Grassland,E008,Angry,1.6,No,131,Rain,No
14-01-2024,00:27,23:00,Forest Area,E023,Sleeping,5.9,No,118,Cloudy,Yes
14-01-2024,02:20,17:04,Grassland,E017,Eating,16.9,Yes,88,Cloudy,No
14-01-2024,06:21,13:36,Grassland,E020,Sleeping,2.1,No,116,Cloudy,Yes
14-01-2024,08:50,19:33,In lake,E025,Sleeping,2.5,No,119,Cloudy,Yes
14-01-2024,03:37,11:45,Grassland,E027,Angry,1.7,No,123,Rain,No
14-01-2024,00:01,23:41,In lake,E005,Sleeping,4.7,No,106,Rain,Yes
14-01-2024,00:42,05:04,Grassland,E014,Sleeping,2.6,No,113,Cloudy,Yes
14-01-2024,04:56,21:56,In lake,E001,Sleeping,5.6,No,123,Windy,Yes
14-01-2024,08:20,20:03,near lake,E008,Eating,16,Yes,88,Rain,No
14-01-2024,12:42,21:17,In lake,E005,Sleeping,5,No,104,Windy,Yes
14-01-2024,06:38,13:28,Forest Edge,E019,Sleeping,3.5,No,112,Clear,Yes
14-01-2024,15:05,22:52,near lake,E016,Eating,14.4,Yes,100,Cloudy,No
14-01-2024,18:24,23:50,Grassland,E006,Sleeping,5.8,No,114,Rain,Yes
14-01-2024,00:04,22:42,Grassland,E015,Eating,14,Yes,89,Rain,No
14-01-2024,19:04,22:38,Forest Area,E003,Eating,14.1,Yes,98,Clear,No
14-01-2024,06:52,23:10,Forest Area,E019,Angry,1.9,No,124,Clear,No
14-01-2024,05:31,05:37,Forest Area,E025,Angry,1.5,No,140,Cloudy,No
14-01-2024,07:28,15:41,Forest Area,E006,Angry,1.5,No,130,Rain,No
14-01-2024,01:18,15:39,Grassland,E025,Sleeping,4.7,No,93,Clear,Yes
14-01-2024,12:57,15:44,Forest Area,E021,Sleeping,5.2,No,119,Cloudy,Yes
14-01-2024,05:02,22:47,Forest Area,E002,Angry,1.5,No,121,Cloudy,No
14-01-2024,10:46,13:18,Grassland,E009,Sleeping,2.4,No,120,Windy,Yes
14-01-2024,06:18,11:36,Grassland,E027,Sleeping,3.2,No,107,Cloudy,Yes
14-01-2024,04:00,19:36,Grassland,E023,Eating,17.5,Yes,105,Rain,No
15-01-2024,01:45,20:30,near lake,E016,Angry,2,No,125,Clear,No
15-01-2024,11:28,16:15,near lake,E013,Angry,1.6,No,126,Cloudy,No
15-01-2024,03:21,09:18,near lake,E019,Eating,17.2,Yes,95,Rain,No
15-01-2024,01:11,15:32,Forest Edge,E002,Sleeping,4.9,No,110,Windy,Yes
15-01-2024,01:39,11:07,near lake,E025,Angry,1.3,No,148,Windy,No
15-01-2024,07:05,21:23,In lake,E006,Sleeping,2.9,No,111,Cloudy,Yes
15-01-2024,05:12,18:37,Forest Edge,E013,Angry,1.7,No,141,Clear,No
15-01-2024,05:28,11:01,In lake,E012,Eating,16,Yes,83,Rain,No
15-01-2024,22:36,23:03,near lake,E001,Sleeping,2.5,No,105,Cloudy,Yes
15-01-2024,17:03,20:29,In lake,E026,Eating,16.6,Yes,83,Windy,No
15-01-2024,03:11,22:29,In lake,E027,Eating,15.8,Yes,82,Rain,No
15-01-2024,21:15,22:46,Grassland,E017,Eating,14,Yes,84,Cloudy,No
15-01-2024,01:18,06:33,near lake,E003,Angry,1.8,No,134,Clear,No
15-01-2024,10:17,22:03,near lake,E019,Sleeping,2.3,No,112,Cloudy,Yes
